latitude,property_type,room_type,accommodates,bedrooms,beds,bbq,tv,white_goods,bathrooms_type,bathrooms_number,bus_radius,within_radius,average_nearest_price,longitude
49.2781,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,713400.0,-123.10608
49.25475,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1348040.0,-123.06847
49.25977,3,0,6,2.0,3.0,1.0,1.0,1.0,2,2.0,0,0,687400.0,-123.06622
49.27674,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,739600.0,-123.10039
49.26687,0,0,3,1.0,1.0,1.0,1.0,0.0,2,1.0,1,1,636720.0,-123.09979
49.27486,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1113000.0,-123.11602
49.28618,0,0,4,1.0,3.0,0.0,1.0,0.0,2,1.0,1,1,778600.0,-123.12312
49.26045,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,3107280.0,-123.16306
49.27024,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,828000.0,-123.10181
49.28304,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,811600.0,-123.13166
49.27684,9,2,1,1.0,1.0,0.0,1.0,0.0,1,1.0,0,0,1007400.0,-123.10281
49.29231,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,2397200.0,-123.13646
49.23939,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1422320.0,-123.09124
49.27976,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,887600.0,-123.11119
49.22151,0,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,1328600.0,-123.14385
49.28169,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,581000.0,-123.12628
49.26504,3,0,4,3.0,3.0,1.0,1.0,1.0,2,1.0,1,1,1833580.0,-123.18525
49.25904,5,0,4,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,3274400.0,-123.12737
49.27431,5,0,4,1.0,2.0,0.0,0.0,1.0,2,1.0,0,0,1782000.0,-123.15094
49.27983,0,0,5,3.0,3.0,0.0,1.0,1.0,2,2.0,1,1,652000.0,-123.10695
49.24873,10,2,2,1.0,1.0,0.0,1.0,1.0,1,3.5,1,0,2798940.0,-123.16227
49.2381,10,2,5,2.0,2.0,1.0,1.0,1.0,1,2.0,0,0,3368200.0,-123.17274
49.22801,3,0,6,3.0,4.0,1.0,1.0,1.0,2,2.5,0,0,2241900.0,-123.19539
49.25431,8,0,3,2.0,2.0,0.0,1.0,1.0,2,1.5,0,0,3496000.0,-123.15568
49.27105,6,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,666000.0,-123.10117
49.26215,4,0,4,2.0,2.0,0.0,1.0,1.0,2,1.5,1,1,3957500.0,-123.09839
49.26211,11,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,1,1,1911800.0,-123.09153
49.27669,5,0,2,1.0,2.0,1.0,0.0,1.0,2,1.0,1,1,1297000.0,-123.1296
49.27913,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,1,1484600.0,-123.12682
49.27305,0,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,1277200.0,-123.12057
49.28117,0,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,3120740.0,-123.09964
49.278065,1,0,3,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1368060.0,-123.047577
49.28269,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1094000.0,-123.13118
49.24589,10,2,4,2.0,2.0,0.0,1.0,1.0,1,1.0,1,0,2920380.0,-123.18407
49.27722,1,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,1,1,2467760.0,-123.08003
49.26151,1,0,2,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,3746000.0,-123.19048
49.27895,5,0,4,2.0,3.0,1.0,1.0,1.0,2,1.0,1,1,1069700.0,-123.12466
49.24869,10,2,1,1.0,1.0,0.0,1.0,1.0,1,1.0,0,0,1578260.0,-123.03572
49.27339,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1652800.0,-123.12682
49.21252,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,1202760.0,-123.09051
49.2195,10,2,2,1.0,1.0,1.0,1.0,0.0,1,1.0,1,0,1927200.0,-123.07763
49.278488,0,0,5,1.0,3.0,0.0,1.0,1.0,2,1.0,1,1,612000.0,-123.129669
49.26709,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.5,0,0,1714200.0,-123.04671
49.27858,0,0,6,3.0,4.0,0.0,1.0,1.0,2,2.0,1,1,1632400.0,-123.1088
49.243328,1,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,1671920.0,-123.092522
49.2585,7,0,5,3.0,3.0,1.0,1.0,1.0,2,2.5,1,1,1124080.0,-123.11479
49.279282,5,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,730200.0,-123.106544
49.27402,3,0,4,3.0,3.0,1.0,0.0,1.0,2,2.0,0,0,1380700.0,-123.054
49.26263,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,772600.0,-123.11627
49.27773,9,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,1632400.0,-123.10868
49.2449905,3,0,6,1.0,3.0,1.0,1.0,1.0,2,1.0,0,0,3732260.0,-123.1178185
49.27707,0,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,513320.0,-123.13051
49.2885,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1372800.0,-123.1227
49.279236,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,742800.0,-123.127472
49.28859,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1209400.0,-123.12614
49.24306,3,0,5,3.0,3.0,0.0,1.0,1.0,2,1.0,1,0,1216600.0,-123.06606
49.288311,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,891400.0,-123.125313
49.26108,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,1,3796280.0,-123.1027
49.28146,5,0,3,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,803200.0,-123.12441
49.28041,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1213400.0,-123.12469
49.27753,0,0,5,2.0,2.0,0.0,1.0,1.0,2,1.0,0,1,592920.0,-123.09986
49.26973,5,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1907020.0,-123.16303
49.24088,1,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,2093900.0,-123.09891
49.24768,3,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,2079400.0,-123.08842
49.27618,4,0,4,1.0,2.0,0.0,1.0,1.0,2,1.5,1,1,585600.0,-123.12412
49.21343,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,2862400.0,-123.11357
49.27672,0,0,5,2.0,2.0,1.0,1.0,1.0,2,1.0,1,1,707400.0,-123.13028
49.28741,0,0,7,3.0,3.0,1.0,1.0,1.0,2,2.0,1,1,919200.0,-123.12534
49.25405,7,0,5,3.0,3.0,0.0,0.0,1.0,2,2.0,1,0,892600.0,-123.0854
49.22647,10,2,2,1.0,1.0,0.0,0.0,1.0,0,1.0,1,0,4014800.0,-123.16147
49.23948,8,2,8,2.0,4.0,0.0,1.0,1.0,0,1.0,1,0,1260420.0,-123.05672
49.27207,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1882400.0,-123.16216
49.278839,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,842400.0,-123.107399
49.28641,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,1,1324280.0,-123.11897
49.2557,10,2,1,1.0,1.0,0.0,0.0,1.0,0,1.0,1,0,1574880.0,-123.04582
49.27491,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,1113000.0,-123.11612
49.26548,5,0,4,1.0,1.0,0.0,1.0,1.0,2,1.5,0,1,739020.0,-123.14579
49.24117,3,0,2,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1498560.0,-123.02709
49.23787,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,525400.0,-123.03043
49.229386,1,0,5,2.0,2.0,0.0,1.0,0.0,2,1.0,1,0,1366180.0,-123.0775235
49.26244,11,2,2,1.0,1.0,0.0,0.0,0.0,0,1.0,0,0,1267720.0,-123.14222
49.27199,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,674560.0,-123.1617
49.26352,13,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,0,1277660.0,-123.03418
49.28884,5,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,0,871800.0,-123.13288
49.25808,1,0,4,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,1964720.0,-123.16824
49.23594,10,2,2,1.0,1.0,1.0,1.0,1.0,1,2.0,1,0,2160140.0,-123.17362
49.28636,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1984600.0,-123.13941
49.2798,0,0,5,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,893200.0,-123.10891
49.23506,10,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,0,4038060.0,-123.14177
49.28038,5,0,5,3.0,3.0,0.0,1.0,1.0,2,2.0,1,1,1029600.0,-123.10965
49.23459,10,2,2,1.0,1.0,1.0,1.0,1.0,1,1.0,1,0,2513200.0,-123.10079
49.29174,6,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1090000.0,-123.13352
49.28681,6,0,4,2.0,2.0,0.0,1.0,1.0,2,2.5,1,1,768400.0,-123.12323
49.23529,1,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,1,1,1363800.0,-123.03426
49.26952,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1089820.4,-123.06592
49.2752,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,1,883000.0,-123.11126
49.27846,4,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,551600.0,-123.12076
49.28696,3,0,6,3.0,3.0,1.0,1.0,1.0,2,2.0,1,0,1272460.0,-123.05642
49.29021,2,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,0,1,1277260.0,-123.05265
49.27359,5,0,4,2.0,2.0,1.0,1.0,1.0,2,2.0,1,0,936600.0,-123.10051
49.26156,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1134800.0,-123.14305
49.27766,0,0,7,4.0,4.0,0.0,1.0,1.0,2,2.0,1,1,1632400.0,-123.10868
49.27191,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,1,2003000.0,-123.10535
49.28579,0,0,3,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,4139800.0,-123.12372
49.28169,0,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,581000.0,-123.12626
49.25855,1,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,1782200.0,-123.07922
49.21505,1,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,0,0,3349340.0,-123.15128
49.27857,0,0,5,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,714400.0,-123.10558
49.279587,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1328000.0,-123.119118
49.25407,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1329460.0,-123.05079
49.25176,10,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,0,0,3845340.0,-123.17397
49.240959,3,0,5,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,1598780.0,-123.103157
49.25612,5,0,3,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,2422380.0,-123.1197
49.23561,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,0,0,1737000.0,-123.08572
49.27873,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,577600.0,-123.12615
49.2595535,10,2,2,1.0,1.0,0.0,0.0,0.0,0,1.0,1,0,1302800.0,-123.0884002
49.27754,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1728200.0,-123.12414
49.26361,0,0,4,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,2758080.0,-123.15723
49.27409,1,0,2,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1509600.0,-123.04906
49.27539,0,0,5,2.0,3.0,1.0,1.0,1.0,2,2.0,1,0,676800.0,-123.13316
49.24503,3,0,6,3.0,3.0,1.0,1.0,1.0,2,2.0,0,0,1380600.0,-123.06252
49.26806,3,0,6,3.0,4.0,1.0,1.0,1.0,2,2.0,1,0,556800.0,-123.1644
49.24243,3,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,0,0,1253300.0,-123.04059
49.26264,4,0,3,1.0,1.0,0.0,1.0,1.0,2,1.5,1,1,1334860.0,-123.11449
49.2614,5,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,0,1,1200800.0,-123.15827
49.24699,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,2218140.0,-123.10573
49.24811,5,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,1,0,1354000.0,-123.0798
49.2749198,5,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,1,0,749000.0,-123.1150309
49.25849,1,0,4,2.0,3.0,1.0,1.0,1.0,2,1.0,1,1,1369240.0,-123.0897
49.27937,11,2,2,1.0,1.0,1.0,1.0,1.0,1,2.0,1,1,715000.0,-123.10681
49.23119,3,0,10,5.0,5.0,1.0,1.0,1.0,2,5.0,0,0,1701700.0,-123.09892
49.24284,1,0,6,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,1670340.0,-123.07443
49.2788,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1596800.0,-123.10856
49.26468,5,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,621620.0,-123.12203
49.23709,13,2,8,4.0,4.0,0.0,1.0,1.0,2,2.0,1,0,3646980.0,-123.14035
49.28572,10,2,1,1.0,1.0,0.0,0.0,1.0,0,1.0,0,1,590660.0,-123.13395
49.2417,3,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,0,0,3186940.0,-123.13213
49.27507,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,643000.0,-123.11667
49.27856,0,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,1,0,731600.0,-123.10695
49.2555,5,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,3351180.0,-123.15815
49.281143,0,0,3,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,654600.0,-123.125366
49.25954,12,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,1467460.0,-123.08281
49.2704783,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,799600.0,-123.1022245
49.28003,0,0,6,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1129180.0,-123.1163
49.2776,3,0,5,2.0,2.0,0.0,0.0,1.0,2,2.5,0,1,958400.0,-123.06675
49.27962,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,4192620.0,-123.13028
49.24156,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,0,0,1936600.0,-123.04932
49.27997,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,607600.0,-123.11905
49.27866,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,935000.0,-123.10792
49.261,5,0,2,1.0,1.0,1.0,1.0,0.0,2,1.0,1,0,1481660.0,-123.0761
49.28478,8,2,4,1.0,2.0,0.0,1.0,0.0,0,1.0,1,1,2593400.0,-123.1192
49.22767,3,0,12,5.0,5.0,0.0,1.0,1.0,2,4.0,0,0,2099620.0,-123.03541
49.23776489999999,10,2,4,2.0,2.0,0.0,1.0,1.0,0,1.0,0,0,1350340.0,-123.0794412
49.26895,9,2,2,1.0,1.0,0.0,0.0,0.0,0,1.0,1,1,686200.0,-123.1083
49.27525,4,0,4,1.0,1.0,0.0,1.0,1.0,2,1.5,1,1,2095280.0,-123.09888
49.27592,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2317120.0,-123.13221
49.26985,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,1763900.0,-123.06766
49.26377,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1716840.0,-123.05951
49.28137,4,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1523020.8,-123.10354
49.26511,3,0,5,3.0,3.0,1.0,1.0,1.0,2,2.5,1,1,700400.0,-123.15657
49.23802,10,2,4,1.0,2.0,0.0,0.0,1.0,0,1.0,1,1,3297520.0,-123.12828
49.28254,7,0,4,1.0,1.0,0.0,0.0,0.0,2,1.0,0,1,2860600.0,-123.06454
49.2331,10,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0,1395360.0,-123.09868
49.22635,10,2,2,1.0,1.0,0.0,0.0,1.0,0,1.0,1,0,3393720.0,-123.12193
49.26013,2,0,5,2.0,4.0,1.0,1.0,1.0,2,1.5,0,0,3526420.0,-123.1891
49.2498,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,2630400.0,-123.10378
49.24579,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1492200.0,-123.05891
49.24775,10,2,2,1.0,1.0,1.0,0.0,0.0,1,1.0,1,0,1730440.0,-123.16692
49.269785,10,2,3,1.0,1.0,1.0,1.0,0.0,0,1.0,0,0,1463800.0,-123.0641753
49.26002,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,1275520.0,-123.12768
49.25495,8,1,2,1.0,1.0,0.0,1.0,1.0,0,1.0,0,0,3065740.0,-123.19067
49.2695474,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1174400.0,-123.1100617
49.26576,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1420780.0,-123.05503
49.21923,5,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,1300600.0,-123.09069
49.25368,3,0,3,2.0,3.0,0.0,1.0,1.0,2,1.5,1,1,1864060.0,-123.09956
49.25035,3,0,6,3.0,3.0,0.0,1.0,1.0,2,2.5,1,0,1752440.0,-123.02402
49.21647,1,0,6,2.0,3.0,0.0,1.0,0.0,2,1.0,0,0,1988200.0,-123.06073
49.27842,5,0,6,3.0,3.0,0.0,1.0,1.0,2,2.5,1,1,631000.0,-123.12856
49.20296,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2044400.0,-123.1334
49.2368,1,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,0,0,2325580.0,-123.18303
49.21285,3,0,6,2.0,3.0,0.0,1.0,1.0,2,1.0,0,1,1563800.0,-123.11361
49.28724,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,2000240.0,-123.05085
49.21893,8,0,6,3.0,3.0,1.0,1.0,1.0,2,1.0,0,0,1616100.0,-123.04533
49.28077,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,1,1759000.0,-123.12564
49.27699,2,0,2,1.0,2.0,1.0,1.0,1.0,2,1.0,1,0,1336140.0,-123.09089
49.2795,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1038600.0,-123.12002
49.26437,12,2,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,0,1032000.0,-123.1615
49.27995,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1060400.0,-123.1226
49.24267,8,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,0,1918700.0,-123.184
49.27813,12,2,2,1.0,1.0,0.0,0.0,0.0,0,1.0,0,1,1169120.0,-123.07205
49.26968,8,0,6,3.0,4.0,1.0,1.0,1.0,2,1.5,0,0,1715000.0,-123.06175
49.26026,2,0,2,1.0,2.0,1.0,1.0,1.0,2,1.0,0,0,3111600.0,-123.18195
49.27999,0,0,8,2.0,4.0,0.0,1.0,1.0,2,2.0,1,1,826600.0,-123.10845
49.2055513,0,0,4,2.0,2.0,1.0,1.0,1.0,2,2.0,1,0,1001600.0,-123.0304607
49.28235,0,0,2,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,1144000.0,-123.12631
49.27319,1,0,4,3.0,3.0,1.0,1.0,1.0,2,3.0,1,1,2151940.0,-123.06933
49.27346,0,0,2,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,780020.0,-123.14844
49.24759,13,2,2,1.0,1.0,1.0,0.0,1.0,2,1.5,0,0,2823080.0,-123.18202
49.26181,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1365800.0,-123.13425
49.27724,5,0,4,1.0,4.0,0.0,0.0,0.0,2,1.0,1,1,1295200.0,-123.12594
49.27793,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,529400.0,-123.10641
49.23097,10,2,1,1.0,1.0,0.0,0.0,1.0,0,1.0,0,0,3276400.0,-123.11167
49.26934,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,757600.0,-123.09995
49.26906,10,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,0,0,1743400.0,-123.06129
49.2863,0,0,6,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,825000.0,-123.12694
49.28053,1,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,1,0,1219960.0,-123.02698
49.28109753880563,0,0,4,2.0,2.0,1.0,1.0,0.0,2,1.0,1,1,1839600.0,-123.08272374232789
49.2153,2,0,6,3.0,5.0,0.0,1.0,1.0,2,1.0,1,0,3129800.0,-123.14121
49.2928,5,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,1,0,2250400.0,-123.13653
49.28659,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,1,603600.0,-123.1316
49.2285,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,0,0,2652800.0,-123.09674
49.22203,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,3488000.0,-123.11669
49.28125,0,0,3,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,1125280.0,-123.10963
49.271591,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,752340.0,-123.161057
49.27893,7,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,1,1292860.0,-123.0827
49.25066,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1767520.0,-123.08516
49.276817,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,688000.0,-123.127129
49.2787,5,0,6,3.0,3.0,1.0,1.0,0.0,2,2.5,1,1,868400.0,-123.12915
49.28341,4,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,573460.0,-123.10408
49.2809,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,811540.4,-123.10524
49.27165,0,0,3,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,740140.0,-123.16146
49.27962,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,747200.0,-123.12008
49.25852,1,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,1,0,1220400.0,-123.0783
49.25203,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,0,0,1452060.0,-123.08339
49.26338,3,0,3,2.0,2.0,0.0,1.0,1.0,2,2.5,1,0,1887580.0,-123.18966
49.2377,0,0,3,1.0,1.0,0.0,0.0,1.0,2,1.0,0,0,1585000.0,-123.05747
49.27893,0,0,5,1.0,3.0,0.0,1.0,1.0,2,1.0,1,1,1023000.0,-123.12517
49.27991,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,800440.0,-123.12494
49.26242,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,2633400.0,-123.17828
49.27388,0,0,3,1.0,2.0,1.0,1.0,1.0,2,1.0,1,0,1209800.0,-123.12861
49.21165,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,2204300.0,-123.06169
49.27907,0,0,3,1.0,4.0,0.0,1.0,1.0,2,1.0,1,1,734400.0,-123.10671
49.27264,1,0,3,1.0,2.0,1.0,1.0,0.0,2,1.0,0,0,1545840.0,-123.06388
49.26941,0,0,5,2.0,3.0,0.0,1.0,1.0,2,1.5,1,1,3422160.0,-123.10017
49.27994,9,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,0,3805060.0,-123.12979
49.28692,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,859400.0,-123.12281
49.2760018,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,495800.0,-123.1344173
49.27048,11,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,0,0,1949800.0,-123.15174
49.28656,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1340800.0,-123.13965
49.22227,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,0,0,3954000.0,-123.14385
49.25081,1,0,2,1.0,2.0,0.0,0.0,1.0,2,1.0,1,0,1147780.0,-123.07603
49.27936,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1069700.0,-123.12443
49.27041,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,2466760.0,-123.0718
49.26965,0,0,5,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2643000.0,-123.10027
49.22184,3,0,5,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,1853580.0,-123.09283
49.25143,3,0,4,2.0,3.0,1.0,1.0,1.0,2,2.0,0,1,1288080.0,-123.06892
49.23591,1,0,4,2.0,4.0,0.0,0.0,1.0,2,1.0,1,0,1598040.0,-123.07813
49.23781,13,2,2,1.0,1.0,1.0,1.0,1.0,1,2.0,0,0,3029180.0,-123.17386
49.28518,10,2,1,1.0,1.0,0.0,0.0,1.0,0,1.0,0,1,549180.0,-123.13326
49.23862,3,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,1183000.0,-123.05881
49.254494,0,0,4,2.0,2.0,0.0,0.0,1.0,2,2.0,1,1,927200.0,-123.099861
49.25606,3,0,2,1.0,1.0,1.0,1.0,1.0,2,1.5,0,0,1454400.0,-123.0968
49.25168,3,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,1,0,1454060.0,-123.0508
49.27223,1,0,2,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1469000.0,-123.06423
49.259411,10,2,6,3.0,3.0,0.0,0.0,1.0,0,1.0,1,0,786860.0,-123.076683
49.26627,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,0,1,752000.0,-123.09875
49.23542,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,0,2865820.0,-123.1735
49.21298,12,2,2,1.0,1.0,0.0,0.0,0.0,0,1.0,1,0,1641200.0,-123.11574
49.273327,0,0,6,2.0,2.0,1.0,1.0,1.0,2,2.0,1,0,593620.0,-123.119072
49.2833,4,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,1,1,1015260.0,-123.10495
49.2751253,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,1963000.0,-123.1328623
49.28136,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,3560280.0,-123.13269
49.26897,3,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,1,1,546400.0,-123.0708
